title,url,paroles
En Scène,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-en-scene.html,"Je vais me retrouver devant le gouffre noir La peur de tout gâcher par un trou de mémoire Me met les nerfs à vif, elle est longue l'attente, Il faudrait commencer, le public s'impatiente, Donnez-moi mon micro, l'orchestre est installé Projos, rideau, intro et je fais mon entrée En scène Dès l'instant que je suis en scène Je me libère de mes chaînes De pudeur, de frayeurs Pour chanter mes rengaines En scène Un nouveau sang coule en mes veines Quand une bouffée d'oxygène, Tout à coup, me secoue Envahissant mes gènes Seigneur, vois mon coeur Cogne d'un rythme sourd Bientôt s'il me faut m'élancer à mon tour Sur une scène majuscule J'y rentre comme un somnambule En scène Comme le temps roule dans l'arène, Je joue ma vie et me démène Quand l'envie de chanter Et l'amour du métier Soudain me fait entrer En scène En scène Dès l'instant que je suis en scène, Transfigurée, je me déchaîne C'est ma vie, mon pays, Ma fierté, mon domaine En scène Quelle est la force qui m'entraîne ? J'oublie mes soucis, mes migraines, Mes douleurs, mes malheurs, Salut joie ! Adieu peine ! J'attaque et le trac peu à peu disparaît Quand j'sais que le public Capte tous mes effets Soudain je nage en plein délire Passant de l'émotion au rire En scène Rien ne m'arrête, ne me freine, Comme un miracle tout s'enchaîne Et quand à priori, tout semble réussi Je suis au Paradis En scène."
Entre Nous,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-entre-nous.html,"Entre deux trains, entre deux portes, Entre deux avions qui m'emportent Entre New York et Singapour Ma pensée fait comme un détour Pour me ramener sur les traces D'un passé que j'aimais tant D'un bonheur qui semblait pourtant De chaque jour, de chaque instant Et je ressens comme une angoisse Dans ma gorge qui se noue Car tout est sens dessus dessous Entre nous Entre deux bars, entre deux verres, Entre deux filles un peu vulgaires, Entre l'ivresse et le cafard Ma pensée revient tôt ou tard Vers ce passé qui fut le nôtre Dont j'entends toujours la voix Vers tout ce qui fut toi et moi Avant que ne meurent nos joies À présent ton cœur est tout autre Il cherche à oublier tout Faisant le vide tout à coup Entre nous Entre deux draps, entre deux rêves, Entre deux fumées qui s'élèvent Entre la nuit, le petit jour, Ma pensée vole vers l'amour Et fermant les yeux, j'imagine Que le passé vit encore Je reconstitue le décor Et prends ta bouche et prends ton corps Et sur l'humble théâtre en ruine De mon cœur l'amour rejoue Tout ce qu'il y eut d'un peu fou Entre nous."
Esperanza,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-esperanza.html,"Esperanza, Esperanza Le bonheur en nos coeurs suit son cours Esperanza, Esperanza Et l'espoir est en nous mon amour L'amour est né de tous petits riens De gestes anodins Prenant forme malgré nous Et dans nos coeurs il a fait son nid S'est épanoui dans nos rêves un peu fous Et pourtant au lieu de louer la Providence Et cette chance bien à l'avance Tu veux savoir si plus tard je serai le même Puisque je t'aime et que tu m'aimes Oublie tout pour aimer, vis le moment qui vient Et n'ait pas peur de tes lendemains Qu'adviendra-t-il de nous Qu'importe c'est la vie Je ne connais en tout que ce cri Refrain Cesse chérie de te tourmenter De te torturer, tu t'inquiètes à quoi bon Car ces pensées qui te font du mal Me semblent anormales Tu te ronges sans raisons Crois-moi, oublie pour toujours ce qui te tracasse Et tes angoisses car le temps passe Et ce qui est perdu jamais ne revient rire Mais sans rien dire il se retire Tu vois, moi, je prend jour aux lueurs de ton coeur Goûtant de notre amour le meilleur Ne sachant si demain peux donner du nouveau J'ai confié mon destin à ce mot Refrain"
Essere,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-essere.html,"Essere, Rinascere la vita In un'alba di creta Sotto lune infuocate, Quando l'inverno cade giù. Essere, Emergere dal vuoto, Veder brillare al sole Le corde del mio cuore, Presagio di un'estate in più. Essere, Un seme abbandonato In un suolo spossato E fiorire laggiù, Soffio lieve di gioventù. Essere, Conoscere di esistere, Guardare fino a Dio E vivere per essere io, Per amare fino alla morte E forse dopo ancora, Per capire quale sia la sorte, Per amare fino alla morte E certo dopo ancora. Essere La voce senza fretta, Letì dei miei naufragi, Che stempera i disagi Con tracce brevi di poesia. Essere, Fuggire dal ricatto Dei luoghi più comuni, Aprire i miei vulcani, Domare il tempo e andare via. Essere Il gesto che rispetta, Ripensato avvenire, Artigiano d'amore Nei riti antichi di magia. Essere, Conoscere di esister, Guardare fino a Dio, E vivere per essere io, Per amare fino alla morte E forse dopo ancora, Per capire quale sia la sorte, Per amare fino alla morte E certo dopo ancora."
Est-ce l'amour ?,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-est-ce-l-amour-r.html,"Qui sait si je l'aime, problème qui toujours m'étreint Face à son tendre dilemme, je perds tous mes moyens Je vivais ma jeunesse en fleur, mes jours ont changé de couleur Est-ce l'amour, est-ce l'amour, Ce mal extrême qui vient perturber mon cœur ? Je ne sais que dire, prédire, bien qu'il soit changeant Son charme étrange m'attire et à corps défendant Je vis de craintes et de passions, obsédée par cette question Est-ce l'amour, est-ce l'amour Qui me déchire et qui perturbe ma raison ? J'ai bien du mal à m'expliquer ce qui m'attire en lui Est-ce l'estime ou l'amitié, ou son esprit ? Quand il me regarde, mon cœur se lézarde Il me dit ""Prends garde, prends garde, prends garde"" Près de lui je reste sans geste, bien que révoltée Quoi que je dise ou conteste, il me faut pardonner Ses faiblesses et sautes d'humeur, ses foudres, ses élans du cœur Est-ce l'amour, est-ce l'amour, est-ce l'amour Ou nuit et jour, n'est-ce qu'un leurre ? Dois-je le garder pour combler le vide de ma vie ? Suis-je simplement aveuglée ou asservie ? Dans ma tête lasse, il prend trop de place Faut que je l'efface, l'efface, l'efface Parfois je tempête, projette de fuir loin de lui Mais mon cœur force ma tête et vient troubler mes nuits Quand, des silences de mon cœur, monte en moi comme une rumeur Est l'amour, est-ce l'amour, est-ce l'amour Au vent des jours qui me fait peur ? CORRIGER"
Et Bâiller Et Dormir,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-et-bailler-et-dormir.html,"Certains courent après la vie Moi la vie me cours après Bien des gens font des folies Moi c'est folie de m'avoir fait Je me fais pas de bile Et n'occupe aucun emploi Menant une vie tranquille Je ne fais rien de mes dix doigts Je vais pêcher dans les ruisseaux Chasser dans les roseaux Ou cueillir les fruits mûrs Que m'offre la nature On ne m'a pas mis sur terre Pour me tuer à travailler Mais pour vivre à ma manière Et goûter à la liberté Et rêver, et sourire Et bâiller, et dormir. Je me lave à l'eau de pluie Et me séchant au soleil Je rêve à ma tendre amie Et y a vraiment rien de pareil Et quand presque à la nuit tombée On peut se retrouver C'est un si grand plaisir Qu'on reste sans rien dire En regardant la nature On s’étend tout près bien près L'un de l'autre et je vous jure Que l'on ne pense qu'à s'aimer Et rêver, et sourire Et bâiller, et dormir. J'ai fait mon paradis sur la terre Car la paix règne au fond de mon cœur Et vraiment si c'était à refaire Je saurais pour garder le bonheur Et rêver, et sourire Et bâiller, et dormir."
Et Je Vais,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-et-je-vais.html,"À la tiédeur d’un toit qui crée la solitude À la douillette vie des couples désunis Qui continuent à vivre au gré des habitudes Je préfère à tout prendre encore l’incertitude Et je vais Aux joies préfabriquées d’un bonheur de routine À l’inconnue connue qui partage mon lit À l’amour lézardé qui prépare ses ruines J’ai choisi quant à moi de trancher mes racines Et je vais Je vais sans but sans attaches Par les villes et par les hameaux Maniant la fourche ou la hache Pour un peu de pain, et d'eau Pain et d'eau Je m’éveille au soleil et m’endors sous la lune Heureux comme l’enfant libre comme l’oiseau Jouant à saute-coeur de la blonde à la brune Je ne possède rien mais tout est ma fortune Et je vais Attentif aux chansons que le vent me compose Au bruissement des feuilles, au murmure de l’eau Les bruits de la nature et le parfum des roses Répondent aux questions que souvent je me pose Et je vais Je cours après des fantômes Et ma route est indéfinie Je suis un roi sans royaume Un amoureux de la vie De la vie Pour donner à mes jours une vraie raison d’être Avoir le sentiment que ma vie je la vis Et bannir à jamais de mon coeur les peut-être Je me veux être un homme extérieur aux fenêtres Et je vais Dans le coeur de chacun l’aventure sommeille Moi pour l’île inconnue qui vie dans mon esprit Pour toucher le bonheur chaque jour j’appareille Et cingle vers un large où dorment des merveilles Et je vais Là où mes pas me conduisent Je ne revois jamais deux fois Le même clocher d’église Ou la fille qui m’aima Qui m’aima Menant d’un pas léger cette vie vagabonde Qui se moque du temps et des calendriers Qu’importent les saisons quand sur la mappemonde Y a toujours un printemps dans quelque coin du monde Et je vais Un jour tels ces rafiots qui meurent sur les grèves Gorgés de souvenirs repus de liberté Quand je trébucherai sur le corps de mes rêves Avec l'amour enfin je ferai une trêve Je le sais, je le sais Et je vais"
Et Moi Dans Mon Coin,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-et-moi-dans-mon-coin.html,Lui il t'observe Du coin de l’œil Toi tu t'énerves Dans ton fauteuil Lui te caresse Du fond des yeux Toi tu te laisses Prendre à son jeu Et moi dans mon coin Si je ne dis rien Je remarque toutes choses Et moi dans mon coin Je ronge mon frein En voyant venir la fin Lui il te couve Fiévreusement Toi tu l'approuves En souriant Lui il te guette Et je le vois Toi tu regrettes Que je sois là Et moi dans mon coin Si je ne dis rien Je vois bien votre manège Et moi dans mon coin Je cache avec soin Cette angoisse qui m'étreint Lui te regarde Furtivement Toi tu bavardes Trop librement Lui te courtise A travers moi Toi tu te grises Ris aux éclats Et moi dans mon coin Si je ne dis rien J'ai le cœur au bord des larmes Et moi dans mon coin Je bois mon chagrin Car l'amour change de main
Et moi je reste là,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-et-moi-je-reste-la.html,"Les jeunes ont quitté le village Seuls quelques vieux restent accrochés À une idée, à une image Morte mémoire du passé Et Jésus en croix réalise Après deux mille ans révolus Que Dieu même a quitté l’église Dont les cloches ne sonnent plus Et moi je reste là Où je naquis naguère Pour travailler la terre Qui me revint de droit Hériter de mon père Qui lui-même à son tour L’a reçue de son père Un jour Et moi je reste là Dans la maison de pierre L’âge rend sédentaire Et tout est dit pour moi Ma femme au cimetière Et les enfants partis N’ayant plus rien à faire Ici L’épicier a plié bagage Le boulanger s’en est allé Finis naissances et mariages Finies fêtes enrubannées La poste a perdu les adresses Les rues sont vides et désertées Adieu les chants de la jeunesse Seul le vent pleure dans les prés Et moi je reste là Faisant toujours de même Sans Noël ni Carême Par temps chaud ou frimas Ressassant mes problèmes Je travaille à plein-temps Je récolte et je sème Au vent Et moi je reste là À faire et à refaire Les gestes millénaires Que tant d’autres avant moi Durant leur vie entière Depuis la nuit des temps Ont appris et su faire Avant Après les quelques vieux, qui restent Mais ne seront plus là demain Qui reprendra les simples gestes Que nous ont légués les anciens ? Planter le soc dans la caillasse Semer le grain, manier la faux Nourrir les bêtes et rendre grâce Chaque jour qu’il fait au plus Haut Et moi je reste là Avec mes mains calleuses Sachant que la faucheuse Ne me ratera pas Elle viendra la gueuse Un matin me chercher Dans sa vieille vareuse Usée Et moi je reste là Dans ce coin de misère Sur ce lopin de terre Mon seul bien ici-bas Où irais-je ailleurs ? Je sais bien que pour moi Vieilli et solitaire Même au bout de la terre Il n’y a pas d’ailleurs Ailleurs"
Et Peindre,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-et-peindre.html,"Rêver, chercher apprendre N’avoir que la peinture et pour maître et pour Dieu Tendre à la perfection à s’en crever les yeux Choquer l’ordre établi pour imposer ses vues Pourfendre Choisir saisir comprendre Remettre son travail cent fois sur le métier Souiller la toile vierge et pour mieux la violer Faire hurler de couleur tous ses espaces nus Surprendre Traverser les brouillards de l’imagination Déguiser le réel de lambeaux d’abstraction Désenchaîner le trait par mille variations Tuant les habitudes Changer créer s’astreindre À briser les structures à jamais révolues Prendre le contre-pied de tout ce qu’on a vu S’investir dans son oeuvre à coeur et à corps perdus Et peindre De peur, de sueur, d’angoisse Et de doute planté comme un poignard au coeur Rester cloîtré souffrant d’une étrange langueur Qui s’estompe parfois mais qui refait bientôt Surface Remplir nourrir la toile En jouant sur les ombres et les couleurs du temps Imposer sa vision des choses et des gens Quitte à être pourtant maudit aller jusqu’au Scandale Capter de son sujet la moindre vibration Explorer sans relâche et la forme et le fond Et puis l’oeuvre achevée tout remettre en question Déchiré d’inquiétude Souffrir maudire atteindre Les sommets de son art et de son énergie Projetant ses démons sur la toile engourdie Donner à l’objet mort comme un semblant de vie Et peindre Et peindre Peindre comme on parle et l’on crie"
Et Pourtant,https://paroles2chansons.lemonde.fr/paroles-charles-aznavour/paroles-et-pourtant.html,"Un beau matin, je sais que je m'éveillerai Différemment de tous les autres jours Et mon coeur délivré enfin de notre amour Et pourtant, et pourtant Sans un remord, sans un regret, je partirai Droit devant moi, sans espoir de retour Loin des yeux, loin du coeur, j’oublierai pour toujours Et ton corps, et tes bras et ta voix, mon amour Et pourtant, pourtant Je n'aime que toi Et pourtant, pourtant Je n'aime que toi Et pourtant, pourtant Je n'aime que toi Et pourtant J'arracherai sans une larme sans un cri Les liens secrets qui dechirent ma peau Me libérant de toi, pour trouver le repos Et pourtant, et pourtant Je marcherai vers d'autres cieux d'autres pays En oubliant ta cruelle froideur Les mains pleines d'amour, j'offrirai au bonheur Et les jours et les nuits et la vie de mon coeur Et pourtant, pourtant Je n'aime que toi Et pourtant, pourtant Je n'aime que toi Et pourtant, pourtant Je n'aime que toi Et pourtant Il faudra bien que je retrouve ma raison Mon insouciance et mes élans de joie Que je parte à jamais pour échapper à toi Et pourtant, et pourtant Dans d'autres bras, quand j'oublierai jusqu'à ton nom Quand je pourrai repenser l'avenir Tu deviendras pour moi qu'un lointain souvenir Quand mon mal et ma peur et mes pleurs vont finir"
